player_id,name,position,bats,height_in,weight_lbs,sprint_speed,bmi,ISO,BB_pct,K_pct,wRC_plus,Def,BsR,OBP,SLG,contact_rate,power_speed,HR_rate,SB_rate,Rtot,Rdrs,peak_WAR,career_WAR,career_seasons,WAR_3yr_avg,debut_age,final_age,archetype_id,pca_x,pca_y,archetype_label
924,Jason LaRue,DH,R,74.0,230,28.532857142857143,29.5,0.16957142857142857,0.07657142857142858,0.24628571428571427,93.80385487528345,4.571428571428571,-1.2857142857142858,0.3252857142857143,0.42200000000000004,0.7537142857142857,4.815842857142857,0.07618571428571429,0.020114285714285713,1.2857142857142858,3.0,2.8,18.8,14,1.407142857142857,27,36,1,-0.0487860791895094,0.2136071205255835,High-K Power Threat
925,Jason Lane,DH,R,74.0,230,29.286666666666665,29.5,0.19099999999999998,0.08166666666666668,0.20466666666666666,108.0,1.3333333333333333,-1.3333333333333333,0.328,0.4606666666666667,0.7953333333333333,5.562333333333332,0.08646666666666668,0.026533333333333336,3.6666666666666665,0.6666666666666666,1.8,5.4,6,0.7000000000000001,25,28,1,0.982188038839596,0.24930298607370105,High-K Power Threat
926,Jason Marquis,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,106.7744832566814,0.0,0.5,0.32,0.42,0.785,4.725,0.1915,0.06382499999999999,0.0,0.0,1.1,4.8,8,0.6375,25,29,0,-0.47259619489559934,2.0529330747126058,Bench/Utility Role
927,Jason McDonald,RF,R,73.5,215,31.5,28.0,0.15,0.085,0.215,102.63157894736842,6.0,-1.0,0.32,0.42,0.785,4.725,0.1316,0.0439,0.0,0.0,0.7,1.4,2,0.7,28,28,0,-0.6215825508392607,1.1829436451029214,Bench/Utility Role
928,Jason Michaels,DH,R,74.0,230,27.444285714285716,29.5,0.16642857142857143,0.0972857142857143,0.1867142857142857,114.42857142857143,2.142857142857143,-0.8571428571428571,0.3551428571428571,0.44728571428571423,0.8132857142857143,4.529628571428572,0.02522857142857143,0.007057142857142857,4.571428571428571,2.2857142857142856,2.7,14.4,14,0.9857142857142857,26,34,3,1.002259807712885,-1.6434230772774128,Power Contact Hitter
929,Jason Phillips,DH,R,74.0,230,26.2,29.5,0.144,0.086,0.11,119.0,-4.0,-1.0,0.373,0.442,0.89,3.7728,0.0243,0.0,-6.0,-4.0,1.1,2.2,2,1.1,26,26,3,1.7410741484066687,-2.40246616244614,Power Contact Hitter
930,Jason Pridie,DH,R,74.0,230,30.65,29.5,0.139,0.102,0.271,85.0,3.0,1.0,0.309,0.37,0.729,4.2604,0.0169,0.0297,-1.0,3.0,0.8,1.6,2,0.8,27,27,5,-1.4336275571407298,1.119491161575944,Speedy Slap Hitter
931,Jason Repko,DH,R,74.0,230,30.39,29.5,0.1205,0.0945,0.21000000000000002,86.0,6.0,0.0,0.3345,0.3615,0.79,3.6647499999999997,0.02025,0.0436,8.0,6.0,0.9,3.4000000000000004,4,0.825,25,29,5,-2.4991059659332477,-0.7158899703359488,Speedy Slap Hitter
932,Jason Rogers,DH,R,74.0,230,26.2,29.5,0.145,0.08900000000000001,0.201,124.0,-3.0,0.0,0.367,0.441,0.799,3.799,0.0237,0.0,0.0,0.0,0.5,1.0,2,0.5,27,27,3,1.435945061247229,-1.2904364288383574,Power Contact Hitter
933,Jason Schmidt,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,103.57142857142857,0.0,0.0,0.32,0.42,0.785,4.725,0.22325,0.0744,0.0,-2.5,0.2,0.8,4,0.2,28,31,0,-0.5204111142907414,2.640806954461094,Bench/Utility Role
934,Jason Simontacchi,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,107.14285714285714,0.0,0.0,0.32,0.42,0.785,4.725,0.2679,0.0893,0.0,0.0,0.4,0.8,2,0.4,28,28,0,-0.6240954032031817,2.916533604898179,Bench/Utility Role
935,Jason Smith,DH,R,74.0,230,27.09,29.5,0.194,0.047,0.21899999999999997,89.0,-2.0,-1.0,0.28,0.432,0.781,5.2555,0.0296,0.0059,-3.0,-1.0,0.4,0.8,2,0.4,26,26,1,0.17569104307830918,0.6645415288804053,High-K Power Threat
936,Jason Tyner,LF,R,73.0,210,30.889999999999997,27.7,0.091,0.06040000000000001,0.13740000000000002,90.5921568627451,4.2,1.4,0.3254,0.37479999999999997,0.8626000000000001,2.8395799999999998,0.08002000000000001,0.04954,1.8,2.6,1.1,7.800000000000001,10,0.79,24,30,5,-3.2104129317197594,-0.8502613548243668,Speedy Slap Hitter
937,Jason Varitek,DH,R,74.0,230,27.701666666666668,29.5,0.17475,0.10683333333333334,0.21416666666666664,97.38550135501355,0.0,-1.4166666666666667,0.3408333333333333,0.43041666666666667,0.7858333333333333,4.8315,0.04031666666666667,0.0069,0.0,-0.8333333333333334,4.0,44.6,24,1.875,28,39,1,1.2890234117285804,-0.6791725313673266,High-K Power Threat
938,Jason Vosler,3B,R,73.5,210,31.5,27.3,0.15,0.085,0.215,97.29729729729729,-7.0,0.0,0.32,0.42,0.785,4.725,0.1351,0.045,0.0,0.0,0.1,0.2,2,0.1,28,28,0,-0.24446110674575172,1.9668292178770288,Bench/Utility Role
939,Jasson DomÃ­nguez,LF,R,73.0,210,31.5,27.7,0.15,0.085,0.215,95.5223880597015,-2.0,0.0,0.32,0.42,0.785,4.725,0.2239,0.0746,0.0,0.0,0.0,0.0,2,0.0,21,21,0,-0.771155156636065,2.6976903895684154,Bench/Utility Role
940,Javier BÃ¡ez,2B,R,71.5,185,30.535263157894736,25.4,0.17826315789473685,0.046157894736842106,0.262,95.76315789473684,7.7894736842105265,1.736842105263158,0.29657894736842105,0.4348421052631579,0.738,5.457957894736842,0.050910526315789476,0.02404736842105263,4.473684210526316,7.684210526315789,8.6,57.0,19,2.9894736842105263,22,30,2,-0.9412093969554538,0.04606909754620921,Solid Contributor
941,Javier Cardona,C,R,72.5,210,31.5,28.1,0.15,0.085,0.215,99.01960784313725,2.0,-2.0,0.32,0.42,0.785,4.725,0.1471,0.049,2.0,0.0,0.3,0.6,2,0.3,25,25,0,-0.5847863947952647,1.5587205780247675,Bench/Utility Role
942,Javier ValentÃ­n,DH,R,74.0,230,26.2,29.5,0.206,0.0915,0.14500000000000002,103.5,-2.5,0.5,0.3375,0.48050000000000004,0.855,5.3972,0.047450000000000006,0.0,-1.0,-2.5,1.4,3.1999999999999997,4,1.0999999999999999,29,30,3,2.0702694047272323,-1.440947412184244,Power Contact Hitter
943,Javier VÃ¡zquez,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,105.64260773102237,0.0,-0.5,0.32,0.42,0.785,4.725,0.185875,0.06195,0.0,0.0,0.5,3.4,8,0.45,23,32,0,-0.4274331067008455,2.0660803907364897,Bench/Utility Role
944,Javy LÃ³pez,C,R,72.5,210,26.385,28.1,0.20333333333333334,0.06316666666666666,0.1635,113.0,1.1666666666666667,-1.1666666666666667,0.338,0.4881666666666667,0.8365,5.3618999999999994,0.04468333333333333,0.00035,-0.8333333333333334,0.3333333333333333,6.8,35.6,12,3.0083333333333333,29,34,4,2.2407290345925914,-2.022222618551292,Franchise Cornerstone
945,Jay Bell,2B,R,71.5,185,27.810000000000002,25.4,0.161,0.11800000000000001,0.14550000000000002,89.5,-5.5,-0.5,0.3485,0.4185,0.8545,4.4919,0.0266,0.0054,-5.5,0.0,0.8,2.4000000000000004,4,0.7000000000000001,34,35,3,0.9127410646596957,-1.1311817161386157,Power Contact Hitter
946,Jay Bruce,RF,R,73.5,215,28.61684210526316,28.0,0.23589473684210527,0.088,0.23373684210526316,107.42105263157895,4.7894736842105265,-1.368421052631579,0.31157894736842107,0.4793157894736842,0.7662631578947369,6.727942105263158,0.04613684210526316,0.008236842105263159,3.0526315789473686,4.7368421052631575,5.5,43.800000000000004,19,2.3368421052631576,21,33,1,2.0098700435154755,-0.3234994474638491,High-K Power Threat
947,Jay Buhner,DH,R,74.0,230,28.85,29.5,0.20950000000000002,0.11099999999999999,0.2215,113.0566037735849,-3.5,-1.5,0.3405,0.471,0.7785,5.8864,0.17174999999999999,0.04715,-3.0,0.0,1.9,4.0,4,1.45,35,36,1,2.5934082593851335,1.4612359732519984,High-K Power Threat
948,Jay Gibbons,DH,R,74.0,230,26.545,29.5,0.20199999999999999,0.07316666666666667,0.13566666666666669,101.5,0.0,-0.16666666666666666,0.31716666666666665,0.4618333333333333,0.8643333333333333,5.353783333333333,0.0429,0.0007333333333333332,0.16666666666666666,0.16666666666666666,2.2,14.4,12,1.2416666666666667,24,29,3,1.088473400844597,-1.6613203047199956,Power Contact Hitter
949,Jay Payton,DH,R,74.0,230,28.48785714285714,29.5,0.14214285714285715,0.05821428571428572,0.11699999999999999,92.0,6.285714285714286,-0.35714285714285715,0.3219285714285714,0.41814285714285715,0.883,4.035242857142857,0.023707142857142854,0.010307142857142857,7.214285714285714,5.285714285714286,7.8,30.4,14,2.242857142857143,27,35,2,-1.6371129724348175,-3.0538795666161485,Solid Contributor
950,Jayson Nix,DH,R,74.0,230,30.735714285714288,29.5,0.13885714285714285,0.07785714285714285,0.24771428571428572,78.0,2.2857142857142856,0.42857142857142855,0.30357142857142855,0.3717142857142857,0.7522857142857143,4.2421,0.023071428571428573,0.0308,0.2857142857142857,2.2857142857142856,1.5,6.2,7,1.0,26,30,5,-1.8798830849391412,0.8491804951022152,Speedy Slap Hitter
951,Jayson Werth,DH,R,74.0,230,30.389090909090907,29.5,0.18818181818181817,0.12145454545454547,0.22772727272727272,125.27272727272727,1.4545454545454546,1.6363636363636365,0.368,0.46254545454545454,0.7722727272727272,5.7151000000000005,0.035454545454545454,0.022554545454545456,3.4545454545454546,1.4545454545454546,4.6,62.4,22,2.959090909090909,25,37,4,2.3727164565592567,-0.7752579601110032,Franchise Cornerstone
952,Jazz Chisholm Jr.,2B,R,71.5,185,31.5,25.4,0.21,0.08263636363636363,0.28645454545454546,102.36363636363636,-3.6363636363636362,2.090909090909091,0.30327272727272725,0.44309090909090904,0.7135454545454545,6.615,0.048372727272727276,0.05125454545454545,0.5454545454545454,-2.909090909090909,5.8,18.8,11,1.6090909090909091,22,26,1,1.2984519230671705,2.6182659248722757,High-K Power Threat
953,Jean Segura,SS,R,72.5,190,31.065238095238094,25.4,0.12323809523809524,0.05780952380952381,0.1432857142857143,100.04761904761905,2.1904761904761907,1.9047619047619047,0.33033333333333337,0.40509523809523806,0.8567142857142857,3.8171476190476192,0.019504761904761907,0.033614285714285715,2.4761904761904763,2.1904761904761907,6.6,57.0,21,2.684761904761905,22,32,2,-1.562456731659442,-1.71235737122398,Solid Contributor
954,Jed Lowrie,SS,R,72.5,190,27.746,25.4,0.16499999999999998,0.1015,0.16870000000000002,108.0,-6.1,-0.1,0.3362,0.4241,0.8313,4.58192,0.026140000000000004,0.00218,-0.6,-6.1,4.0,35.800000000000004,20,1.855,24,37,3,1.5845986501551235,-1.0114845564154078,Power Contact Hitter
955,Jedd Gyorko,2B,R,71.5,185,27.001666666666665,25.4,0.20133333333333334,0.08733333333333333,0.22966666666666666,111.16666666666667,0.16666666666666666,-0.5,0.32066666666666666,0.4546666666666666,0.7703333333333333,5.43075,0.04715,0.0032333333333333333,2.1666666666666665,0.16666666666666666,3.0,20.6,12,1.8666666666666665,24,31,1,1.7676432214753461,-0.4264014857536852,High-K Power Threat
956,Jeff Bagwell,1B,R,74.5,225,28.013333333333332,28.5,0.23133333333333336,0.1425,0.1785,134.66666666666666,1.8333333333333333,0.6666666666666666,0.38833333333333336,0.5116666666666666,0.8215,6.524966666666667,0.04741666666666666,0.0104,-2.3333333333333335,1.6666666666666667,5.9,46.0,12,4.258333333333334,32,37,4,4.806068605831621,-2.2159075216346404,Franchise Cornerstone
957,Jeff Bailey,1B,R,74.5,225,31.5,28.5,0.15,0.085,0.215,97.8021978021978,0.0,1.0,0.32,0.42,0.785,4.725,0.1648,0.0549,0.0,0.0,0.1,0.2,2,0.1,30,30,0,-0.7725274826979802,1.957109547765124,Bench/Utility Role
958,Jeff Baker,RF,R,73.5,215,28.22,28.0,0.18366666666666667,0.083,0.2386666666666667,109.19923371647509,-1.6666666666666667,-0.1111111111111111,0.33322222222222225,0.45744444444444443,0.7613333333333334,5.163577777777778,0.08436666666666666,0.024322222222222224,1.3333333333333333,-0.5555555555555556,2.6,7.2,9,0.7777777777777778,25,32,1,1.3181081874975076,0.7108932523700179,High-K Power Threat
959,Jeff Bianchi,DH,R,74.0,230,28.58,29.5,0.055,0.044000000000000004,0.183,44.0,12.0,-1.0,0.272,0.292,0.817,1.5719,0.004,0.0159,14.0,12.0,0.7,1.4,2,0.7,26,26,5,-7.217596326469342,-2.2796084690612615,Speedy Slap Hitter
960,Jeff Cirillo,3B,R,73.5,210,28.574545454545454,27.3,0.12554545454545454,0.08154545454545455,0.10772727272727273,102.18181818181819,7.818181818181818,1.0,0.3558181818181818,0.4187272727272727,0.8922727272727272,3.6,0.01586363636363636,0.011590909090909091,9.272727272727273,1.5454545454545454,4.5,25.9,11,2.5245454545454544,30,37,2,-1.1701478422939569,-3.7642861679837916,Solid Contributor
961,Jeff Conine,DH,R,74.0,230,28.44888888888889,29.5,0.15588888888888888,0.07966666666666666,0.1257777777777778,108.88888888888889,-0.8888888888888888,-0.2222222222222222,0.3428888888888889,0.4423333333333333,0.8742222222222222,4.429977777777777,0.025500000000000002,0.012388888888888889,3.111111111111111,2.0,4.7,17.3,9,1.7555555555555555,34,38,3,0.3540595206427777,-2.2646717743492335,Power Contact Hitter
962,Jeff D'Amico,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,101.58730158730158,0.0,0.0,0.32,0.42,0.785,4.725,0.2381,0.0794,0.0,0.0,0.1,0.2,2,0.1,27,27,0,-0.7468269453241508,2.714646805362259,Bench/Utility Role
963,Jeff DaVanon,DH,R,74.0,230,31.5,29.5,0.1355,0.12775,0.16,103.0,4.25,1.25,0.3625,0.40549999999999997,0.84,4.26825,0.019775,0.0444,3.75,4.25,3.2,12.4,8,1.85,29,32,2,-0.5781592316580763,-1.513697738699303,Solid Contributor
964,Jeff Fiorentino,LF,R,73.0,210,31.5,27.7,0.15,0.085,0.215,100.0,0.0,0.0,0.32,0.42,0.785,4.725,0.3,0.1,0.0,0.0,0.2,0.4,2,0.2,23,23,0,-0.902227314872612,3.322956795485332,Bench/Utility Role
965,Jeff Francis,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,101.25791139240506,0.0,-0.5,0.32,0.42,0.785,4.725,0.1887,0.0629,0.0,0.0,0.1,0.4,4,0.1,25,26,0,-0.6009742629993571,2.2123340081961422,Bench/Utility Role
966,Jeff Francoeur,RF,R,73.5,215,28.80272727272727,28.0,0.17827272727272728,0.04872727272727273,0.19390909090909092,100.27272727272727,11.090909090909092,-0.6363636363636364,0.318,0.4563636363636364,0.8060909090909092,5.1632,0.030709090909090908,0.011081818181818182,10.181818181818182,13.909090909090908,3.3,26.1,11,2.5118181818181817,21,32,2,-1.0550873021156004,-2.3713601264890114,Solid Contributor
967,Jeff Frye,DH,R,74.0,230,27.21,29.5,0.067,0.09699999999999999,0.146,90.0,1.0,-2.0,0.377,0.374,0.854,1.8231,0.0013,0.0067,3.0,0.0,1.8,1.8,1,1.8,33,33,3,-1.4321173633096151,-3.115417323774759,Power Contact Hitter
968,Jeff Kent,2B,R,71.5,185,28.973333333333333,25.4,0.21344444444444444,0.09255555555555556,0.1388888888888889,133.44444444444446,-5.111111111111111,-1.0,0.3693333333333333,0.5127777777777778,0.8611111111111112,6.2074,0.039322222222222224,0.007833333333333333,-1.2222222222222223,-5.888888888888889,7.2,66.0,18,4.061111111111111,32,40,4,4.434670254560678,-1.9308347114058149,Franchise Cornerstone
969,Jeff Keppinger,3B,R,73.5,210,29.0475,27.3,0.1285,0.0795,0.09875,115.1268656716418,-4.0,-0.5,0.3595,0.43225,0.90125,3.7569999999999997,0.068475,0.0228,1.5,-4.0,2.6,10.200000000000001,8,0.9625,26,32,3,0.3376612252469684,-1.7691741428426828,Power Contact Hitter
970,Jeff Larish,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,97.77777777777777,1.0,0.0,0.32,0.42,0.785,4.725,0.1667,0.0556,0.0,0.0,0.1,0.2,2,0.1,26,26,0,-0.7393304059062273,1.9450167224518666,Bench/Utility Role
971,Jeff Liefer,LF,R,73.0,210,27.5,27.7,0.264,0.07200000000000001,0.247,107.0,-8.0,-1.0,0.313,0.52,0.753,7.26,0.0645,0.0,-8.0,0.0,0.1,0.2,2,0.1,26,26,1,3.846119353783574,1.7986661353139335,High-K Power Threat
972,Jeff Mathis,C,R,72.5,210,27.695714285714285,28.1,0.12814285714285714,0.06928571428571428,0.2888571428571428,52.0,6.571428571428571,-0.42857142857142855,0.264,0.33285714285714285,0.7111428571428571,3.568685714285714,0.023628571428571426,0.004657142857142858,1.2857142857142858,9.0,0.9,7.8,14,0.5285714285714286,24,37,5,-3.7430797362938195,0.6236153218262576,Speedy Slap Hitter
973,Jeff McNeil,2B,R,71.5,185,28.98625,25.4,0.144625,0.07375,0.11837500000000001,120.5,3.625,-0.5,0.353125,0.430375,0.881625,4.1918625,0.02035,0.010175,-0.875,3.25,5.9,46.6,16,2.95,26,32,3,0.43413548030218324,-2.9481461163069382,Power Contact Hitter
974,Jeff Reboulet,2B,R,71.5,185,28.705,25.4,0.10175000000000001,0.10325000000000001,0.17825,85.31896551724138,1.0,0.25,0.33325,0.35675,0.82175,2.92195,0.07012499999999999,0.026775,-1.0,2.5,1.1,4.0,8,0.4125,36,39,5,-2.0290600620007164,-0.588457931087694,Speedy Slap Hitter
975,Jeff Reed,DH,R,74.0,230,26.2,29.5,0.096,0.159,0.245,68.0,4.0,-1.0,0.342,0.31,0.755,2.5152,0.0144,0.0,4.0,0.0,0.3,0.6,2,0.3,37,37,5,-1.9079783208245589,-0.9904926219536714,Speedy Slap Hitter
976,Jeff Salazar,CF,R,72.5,195,31.5,26.1,0.15,0.085,0.215,104.1443269091436,2.5,1.5,0.32,0.42,0.785,4.725,0.18475,0.06155,0.0,0.0,0.9,2.4,4,0.44999999999999996,25,26,0,-0.7840668869227119,1.9274336491541861,Bench/Utility Role
977,Jeff Suppan,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,106.77679692326087,0.0,-0.4,0.32,0.42000000000000004,0.785,4.725,0.20332,0.06774,0.0,0.0,1.0,3.0,5,0.6839999999999999,28,31,0,-0.40628052139207127,2.1694105644168538,Bench/Utility Role
978,Jeff Weaver,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,104.48717948717949,0.0,0.0,0.32,0.42,0.785,4.725,0.1923,0.0641,0.0,1.0,0.4,1.2000000000000002,4,0.35000000000000003,27,28,0,-0.5846874630950535,2.1143498786523764,Bench/Utility Role
979,Jeffrey Hammonds,RF,R,73.5,215,30.815999999999995,28.0,0.18519999999999998,0.0846,0.18880000000000002,103.4,0.6,0.8,0.34940000000000004,0.4664,0.8112,5.70932,0.031120000000000002,0.02206,0.2,-0.4,2.3,6.699999999999999,5,1.6599999999999997,29,32,3,1.231379149357322,-0.40179725269068284,Power Contact Hitter
980,Jefry MartÃ©,DH,R,74.0,230,27.26,29.5,0.229,0.063,0.20800000000000002,118.0,-2.0,0.0,0.31,0.481,0.792,6.2425,0.0528,0.007,-5.0,-2.0,1.1,2.2,2,1.1,25,25,1,2.5646521103911457,0.38746919386074624,High-K Power Threat
981,Jeimer Candelario,3B,R,73.5,210,27.626923076923074,27.3,0.1663076923076923,0.09438461538461539,0.23446153846153847,103.40117521367522,-2.0,-0.5384615384615384,0.32653846153846156,0.4146153846153846,0.7655384615384615,4.592715384615385,0.024753846153846158,0.0035538461538461535,-3.6153846153846154,-2.4615384615384617,6.6,28.9,13,1.7615384615384615,23,29,1,1.1986448126058507,-0.0510085601614035,High-K Power Threat
982,Jemile Weeks,2B,R,71.5,185,31.5,25.4,0.134,0.0665,0.1785,105.87719298245614,0.5,0.0,0.33,0.4205,0.8215,4.221,0.1339,0.069,-3.0,-2.5,1.7,3.8,4,1.325,24,29,0,-0.6192015659776625,1.0872117786098705,Bench/Utility Role
983,Jerar Encarnacion,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,97.47899159663865,0.0,0.0,0.32,0.42,0.785,4.725,0.1261,0.042,0.0,0.0,0.1,0.2,2,0.1,26,26,0,-0.603430602501104,1.5706206041409132,Bench/Utility Role
984,Jeremy Giambi,RF,R,73.5,215,27.02,28.0,0.1836,0.13879999999999998,0.2028,120.4,-7.6,-0.8,0.3744,0.4502,0.7971999999999999,4.96892,0.029099999999999997,0.0,-8.8,0.0,4.9,7.1000000000000005,5,0.746,25,27,4,3.411007292743835,-0.4328100505840332,Franchise Cornerstone
985,Jeremy Hazelbaker,DH,R,74.0,230,30.525,29.5,0.1975,0.0825,0.2505,105.73770491803279,-0.5,-0.5,0.3075,0.44999999999999996,0.7495,5.9824,0.14975,0.05215,-1.0,-1.5,0.9,2.2,4,0.375,28,29,0,0.9517765611463598,2.637433623409316,Bench/Utility Role
986,Jeremy Hellickson,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,103.03030303030303,0.0,0.0,0.32,0.42,0.785,4.725,0.2273,0.0758,0.0,0.0,0.2,0.4,2,0.2,29,29,0,-0.6709479849037311,2.569763633913965,Bench/Utility Role
987,Jeremy Hermida,RF,R,73.5,215,29.72,28.0,0.16266666666666665,0.09866666666666667,0.21266666666666667,107.83838383838383,1.3333333333333333,-1.6666666666666667,0.3456666666666666,0.43766666666666665,0.7873333333333333,4.815966666666667,0.09699999999999999,0.030733333333333335,2.3333333333333335,0.3333333333333333,2.4,5.8,6,1.3166666666666667,23,27,1,0.8007777013644969,0.12977975020011426,High-K Power Threat
988,Jeremy PeÃ±a,SS,R,72.5,190,31.36,25.4,0.14775,0.052250000000000005,0.19675,107.5,8.5,0.75,0.321,0.4195,0.80325,4.632925,0.026275,0.025625000000000002,5.5,8.0,5.0,33.4,8,4.3125,24,26,2,-1.0973222216389429,-1.867614031152016,Solid Contributor
989,Jeremy Reed,CF,R,72.5,195,29.39,26.1,0.11299999999999999,0.077,0.15766666666666665,93.04040404040404,2.6666666666666665,-1.0,0.31866666666666665,0.3773333333333333,0.8423333333333334,3.3628666666666667,0.07973333333333334,0.03476666666666667,0.0,2.0,2.1,7.0,6,1.2666666666666666,23,27,5,-1.8637730811680622,-0.7655508983627219,Speedy Slap Hitter
990,Jermaine Dye,DH,R,74.0,230,28.204,29.5,0.23126666666666665,0.08853333333333334,0.18053333333333335,120.93333333333334,-5.333333333333333,-0.7333333333333333,0.35026666666666667,0.5127333333333334,0.8194666666666667,6.53768,0.04875333333333333,0.006526666666666667,-5.466666666666667,-4.133333333333334,5.2,40.199999999999996,15,2.9733333333333336,26,35,4,4.26253768809875,-0.6134451679049154,Franchise Cornerstone
991,Jeromy Burnitz,RF,R,73.5,215,28.567272727272726,28.0,0.21872727272727274,0.10681818181818183,0.20527272727272727,102.81818181818181,-2.272727272727273,-2.1818181818181817,0.3348181818181818,0.4659090909090909,0.7947272727272728,6.2389363636363635,0.04439090909090909,0.008218181818181817,-0.9090909090909091,-3.909090909090909,2.7,14.0,11,1.3818181818181818,31,36,1,2.7225211399215405,0.09511152752995736,High-K Power Threat
992,Jerry Hairston,2B,R,71.5,185,30.288636363636364,25.4,0.11322727272727273,0.07818181818181819,0.11086363636363637,91.72727272727273,1.3181818181818181,0.0,0.3325,0.37531818181818183,0.8891363636363636,3.426654545454545,0.013804545454545453,0.031604545454545455,1.0454545454545454,0.9545454545454546,3.2,27.0,22,1.2545454545454544,24,36,3,-1.9467883155990768,-1.8483753035518578,Power Contact Hitter
993,Jerry Owens,CF,R,72.5,195,31.5,26.1,0.045,0.069,0.162,67.0,3.0,4.0,0.324,0.312,0.838,1.4175,0.0026,0.0823,0.0,3.0,0.8,1.6,2,0.8,26,26,5,-5.433580327798715,-0.46226792188900157,Speedy Slap Hitter
994,Jerry Sands,LF,R,73.0,210,29.48,27.7,0.136,0.11,0.225,102.0,0.0,-1.0,0.338,0.389,0.775,4.0093,0.0176,0.0132,-4.0,0.0,0.3,0.6,2,0.3,23,23,3,0.0438178408601337,0.22256942242700498,Power Contact Hitter
995,Jesse Winker,DH,R,74.0,230,27.212222222222223,29.5,0.23344444444444445,0.11822222222222223,0.187,133.66666666666666,-2.3333333333333335,-1.3333333333333333,0.3764444444444444,0.5121111111111111,0.8130000000000001,6.349399999999999,0.047733333333333336,0.004844444444444445,-3.111111111111111,-2.2222222222222223,3.8,14.4,9,1.2522222222222221,23,30,4,4.642599658739936,-0.8202104635908869,Franchise Cornerstone
996,JesÃºs Aguilar,DH,R,74.0,230,26.2,29.5,0.22075,0.0945,0.23049999999999998,117.5,2.0,-1.75,0.34099999999999997,0.49,0.7695,5.78365,0.048325,0.0,0.5,2.0,3.3,12.2,8,1.4875,27,31,1,2.8623735782572397,-0.679423016352895,High-K Power Threat
997,JesÃºs Flores,DH,R,74.0,230,27.96666666666667,29.5,0.13766666666666666,0.06733333333333334,0.2333333333333333,86.92452830188678,1.0,-1.0,0.30866666666666664,0.39433333333333337,0.7666666666666666,3.871866666666667,0.06216666666666667,0.015733333333333332,-1.0,1.0,0.9,3.6,6,0.6333333333333333,22,24,5,-1.0789209929152355,0.40041329701742,Speedy Slap Hitter
998,JesÃºs GuzmÃ¡n,DH,R,74.0,230,29.39,29.5,0.1685,0.08549999999999999,0.19,125.5,0.0,0.0,0.344,0.44799999999999995,0.81,4.94775,0.02325,0.021249999999999998,2.5,0.0,1.8,5.6,4,1.6,27,28,3,1.2774757596417794,-0.8516348568520348,Power Contact Hitter
999,JesÃºs Montero,DH,R,74.0,230,31.5,29.5,0.15,0.085,0.215,105.79710144927536,0.0,-1.0,0.32,0.42,0.785,4.725,0.2174,0.0725,0.0,0.0,0.6,1.2,2,0.6,21,21,0,-0.4198119403916413,2.349482722781271,Bench/Utility Role
1000,JesÃºs Sucre,C,R,72.5,210,28.56,28.1,0.153,0.036000000000000004,0.182,80.0,-1.0,-1.0,0.289,0.409,0.818,4.3697,0.0365,0.0104,4.0,2.0,0.3,0.6,2,0.3,29,29,5,-1.7509112389543668,-0.30432857983045875,Speedy Slap Hitter
1001,JesÃºs SÃ¡nchez,RF,R,73.5,215,29.342000000000002,28.0,0.18919999999999998,0.0824,0.26539999999999997,99.8,2.4,-1.4,0.30860000000000004,0.43079999999999996,0.7346,5.51034,0.03936,0.014500000000000002,-1.6,4.2,1.5,11.8,10,1.1300000000000001,23,26,1,0.6205750939552922,0.8848445711905814,High-K Power Threat
1002,Jett Bandy,C,R,72.5,210,27.65,28.1,0.158,0.048,0.165,86.0,3.0,-2.0,0.281,0.392,0.835,4.3687,0.0346,0.0043,5.0,2.0,1.0,2.0,2,1.0,26,26,5,-1.6615805062345566,-1.1625600776630036,Speedy Slap Hitter
1003,Jhonkensy Noel,DH,R,74.0,230,26.2,29.5,0.268,0.066,0.318,114.0,3.0,-1.0,0.288,0.486,0.682,7.0216,0.0657,0.0,6.0,3.0,1.0,2.0,2,1.0,22,22,1,2.516642221284431,1.3432197135154802,High-K Power Threat
1004,Jhonny Peralta,SS,R,72.5,190,28.455652173913045,25.4,0.15630434782608696,0.08295652173913044,0.20247826086956522,105.52173913043478,-1.9565217391304348,-2.130434782608696,0.33091304347826084,0.4241739130434783,0.7975217391304348,4.451947826086957,0.027052173913043476,0.0025739130434782606,2.9565217391304346,-1.7826086956521738,5.8,62.4,23,2.682608695652174,21,33,3,0.936628410392283,-1.1119379849933577,Power Contact Hitter
